marker_name,linkage_group,cM,IR64xAzu_140,IR64xAzu_261,IR64xAzu_267,IR64xAzu_266,IR64xAzu_145,IR64xAzu_139,IR64xAzu_258,IR64xAzu_136,IR64xAzu_153,IR64xAzu_151,IR64xAzu_272,IR64xAzu_271,IR64xAzu_278,IR64xAzu_276,IR64xAzu_154,IR64xAzu_270,IR64xAzu_148,IR64xAzu_147,IR64xAzu_285,IR64xAzu_164,IR64xAzu_284,IR64xAzu_162,IR64xAzu_161,IR64xAzu_282,IR64xAzu_165,IR64xAzu_286,IR64xAzu_9,IR64xAzu_8,IR64xAzu_159,IR64xAzu_158,IR64xAzu_175,IR64xAzu_295,IR64xAzu_174,IR64xAzu_172,IR64xAzu_293,IR64xAzu_2,IR64xAzu_169,IR64xAzu_186,IR64xAzu_183,IR64,IR64xAzu_188,IR64xAzu_187,IR64xAzu_196,IR64xAzu_199,IR64xAzu_198,IR64xAzu_193,IR64xAzu_191,IR64xAzu_300,IR64xAzu_303,IR64xAzu_308,IR64xAzu_307,IR64xAzu_306,IR64xAzu_305,IR64xAzu_201,IR64xAzu_320,IR64xAzu_19,IR64xAzu_16,IR64xAzu_315,IR64xAzu_13,IR64xAzu_319,IR64xAzu_317,IR64xAzu_212,IR64xAzu_331,IR64xAzu_330,IR64xAzu_205,IR64xAzu_326,IR64xAzu_204,IR64xAzu_325,IR64xAzu_324,IR64xAzu_208,IR64xAzu_207,IR64xAzu_206,IR64xAzu_102,IR64xAzu_222,IR64xAzu_100,IR64xAzu_220,IR64xAzu_336,IR64xAzu_215,IR64xAzu_214,IR64xAzu_213,IR64xAzu_219,IR64xAzu_339,IR64xAzu_218,IR64xAzu_217,IR64xAzu_350,IR64xAzu_355,IR64xAzu_233,IR64xAzu_112,IR64xAzu_111,IR64xAzu_348,IR64xAzu_106,IR64xAzu_227,IR64xAzu_346,IR64xAzu_225,IR64xAzu_109,IR64xAzu_228,IR64xAzu_107,IR64xAzu_120,IR64xAzu_241,IR64xAzu_240,IR64xAzu_124,IR64xAzu_245,IR64xAzu_123,IR64xAzu_244,IR64xAzu_122,IR64xAzu_121,IR64xAzu_363,IR64xAzu_238,IR64xAzu_116,IR64xAzu_236,IR64xAzu_115,IR64xAzu_235,IR64xAzu_239,IR64xAzu_131,IR64xAzu_252,IR64xAzu_130,IR64xAzu_372,IR64xAzu_377,IR64xAzu_135,IR64xAzu_374,IR64xAzu_128,IR64xAzu_249,IR64xAzu_246,IR64xAzu_125,IR64xAzu_72,IR64xAzu_70,IR64xAzu_77,IR64xAzu_78,IR64xAzu_75,IR64xAzu_76,IR64xAzu_74,IR64xAzu_60,IR64xAzu_67,IR64xAzu_65,IR64xAzu_62,IR64xAzu_63,IR64xAzu_93,IR64xAzu_92,IR64xAzu_97,IR64xAzu_98,IR64xAzu_96,IR64xAzu_83,IR64xAzu_80,IR64xAzu_81,IR64xAzu_88,IR64xAzu_89,IR64xAzu_86,Azucena,IR64xAzu_39,IR64xAzu_37,IR64xAzu_35,IR64xAzu_36,IR64xAzu_33,IR64xAzu_34,IR64xAzu_31,IR64xAzu_32,IR64xAzu_28,IR64xAzu_29,IR64xAzu_26,IR64xAzu_24,IR64xAzu_22,IR64xAzu_23,IR64xAzu_21,IR64xAzu_50,IR64xAzu_58,IR64xAzu_55,IR64xAzu_56,IR64xAzu_53,IR64xAzu_54,IR64xAzu_51,IR64xAzu_48,IR64xAzu_45,IR64xAzu_43
S9_20776623,16,19.0978232208891,B,A,B,B,B,B,B,A,B,-,B,A,B,A,A,X,A,A,A,A,B,A,B,A,B,B,B,A,B,B,A,A,A,B,B,A,A,B,B,A,-,A,A,A,B,B,A,B,A,B,A,B,B,A,A,B,B,X,A,A,B,B,B,A,B,B,B,B,B,A,B,B,A,A,A,B,B,A,B,A,B,A,B,A,A,B,B,A,B,B,A,B,A,A,B,B,B,B,B,A,B,B,A,B,A,B,A,B,A,B,A,A,A,B,B,A,B,A,B,A,-,A,X,B,B,A,X,A,A,B,A,B,A,-,B,B,A,B,A,B,X,A,B,X,A,-,A,B,B,X,-,B,B,A,A,A,A,B,A,A,A,A,-,A,B,B,B,A,B,X,B,B,B
S9_20791757,16,21.0337428351819,B,A,B,B,B,B,B,A,B,B,B,A,B,A,A,A,A,A,A,A,B,A,B,A,B,B,B,A,B,B,A,A,A,B,A,A,A,B,X,A,B,A,A,A,B,B,A,B,A,B,A,B,B,A,A,B,B,B,A,A,-,B,B,X,B,B,B,B,B,A,B,B,A,A,A,B,B,A,B,A,B,A,B,A,A,B,X,A,B,B,A,B,-,A,B,B,B,B,B,A,B,B,A,-,A,B,A,B,A,B,A,-,-,B,B,A,X,A,B,A,B,A,A,B,B,A,X,A,A,B,A,B,A,A,B,B,A,B,A,-,B,A,B,X,-,A,A,B,B,B,-,B,B,A,A,A,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,B
S9_20748342,16,22.0459940626964,B,A,B,B,B,B,B,A,B,B,B,A,B,A,A,A,A,A,-,A,B,A,B,A,B,B,B,A,B,B,A,A,A,B,X,A,A,B,B,A,B,A,A,A,B,B,A,B,A,B,A,B,B,A,A,B,B,B,A,A,B,B,B,X,B,-,B,B,B,A,B,B,A,A,A,B,B,A,B,-,B,A,B,A,A,B,-,A,B,B,A,B,A,A,B,B,B,B,B,A,B,B,A,B,A,B,A,B,A,B,A,A,X,B,B,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,X,B,B,A,B,X,B,B,A,B,A,A,A,A,B,B,B,A,B,B,A,-,A,A,B,A,A,-,A,A,A,B,B,B,A,B,A,-,B,B
S9_20541842,16,24.529048835381,B,A,B,B,B,B,B,A,B,B,B,A,B,A,A,A,A,-,A,A,B,B,B,A,A,B,B,A,B,B,A,A,A,B,X,A,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,X,B,A,A,B,B,B,A,-,B,A,B,X,B,B,B,B,B,A,B,B,A,A,A,B,B,A,B,A,B,A,B,A,A,-,B,A,B,B,A,A,A,A,B,B,B,B,B,A,B,B,A,-,A,B,A,B,A,B,A,A,A,A,B,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,B,A,B,A,B,B,A,B,-,A,A,A,B,B,B,A,-,-,A,A,A,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,B
S9_20574991,16,24.529048835381,B,A,-,B,B,B,B,A,B,B,B,A,B,A,A,-,A,A,A,A,B,B,B,A,-,-,B,A,B,B,A,A,A,B,X,A,A,B,B,A,-,A,A,B,B,B,A,B,A,B,A,B,B,A,A,B,B,B,-,A,B,A,B,X,B,B,B,B,B,A,B,X,A,A,A,B,B,A,B,A,B,A,B,A,A,X,B,A,B,B,A,A,A,A,B,B,B,B,B,A,B,B,A,B,A,B,A,B,A,B,A,A,A,A,B,X,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,B,A,B,A,B,B,A,B,A,A,A,A,B,B,B,A,B,B,A,A,A,A,B,A,A,A,A,B,A,B,B,B,-,B,A,B,B,B
S9_20480423,16,25.3579979652685,-,A,B,B,B,B,B,A,B,B,B,A,B,A,X,A,A,A,A,A,B,B,B,A,A,B,B,A,B,B,A,A,A,B,B,A,A,B,B,A,B,A,A,B,B,B,A,B,A,-,A,B,B,A,A,B,B,B,A,-,B,A,B,A,B,B,B,B,B,A,B,B,A,A,A,B,B,A,B,A,B,A,B,A,A,B,X,A,B,B,A,A,A,A,B,B,B,B,B,A,B,B,A,B,A,B,A,B,A,B,A,A,A,A,B,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,B,A,B,A,B,B,A,B,A,A,A,A,B,B,B,B,B,B,A,A,A,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,B
S9_20394637,16,26.3015061648397,B,A,B,-,B,B,B,A,B,B,B,A,B,A,A,A,A,A,X,A,B,B,B,A,-,B,B,A,B,B,A,A,A,B,X,A,-,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,A,A,B,-,B,A,A,-,A,B,A,B,B,B,B,B,A,B,B,A,A,A,B,B,A,B,A,B,B,B,A,A,B,B,A,B,B,A,A,-,A,B,B,B,B,B,A,B,B,A,B,A,B,A,B,A,B,A,A,A,A,B,A,A,-,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,B,X,B,A,B,B,A,B,A,A,A,A,B,B,B,A,B,-,A,A,A,A,B,A,A,A,A,B,A,B,B,B,A,B,A,A,B,B
S9_20349684,16,28.4660973521012,B,A,B,B,B,A,B,A,B,B,B,A,B,X,A,A,A,A,A,A,B,B,B,A,A,B,B,A,B,B,A,A,A,B,X,A,A,B,B,A,B,B,A,B,B,B,A,B,A,B,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,B,B,B,B,A,B,B,A,A,A,B,B,A,B,X,B,B,B,A,X,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,B,X,A,B,A,B,A,B,A,X,A,A,A,A,B,A,A,A,B,A,B,X,A,X,B,A,A,A,A,B,A,B,A,A,B,B,A,B,A,B,B,-,B,A,A,A,A,B,B,B,-,B,-,A,-,A,A,B,A,A,-,A,B,A,B,B,B,A,B,A,B,B,B
S9_20315495,16,29.9910018030505,B,A,B,B,B,A,-,A,B,B,B,A,B,A,A,-,A,A,A,A,B,B,A,A,A,B,-,A,B,B,A,A,A,B,X,A,A,B,B,A,B,B,A,B,B,B,A,B,A,B,A,X,B,A,A,B,B,B,A,-,B,A,B,A,B,B,B,B,B,A,B,B,A,A,A,B,B,A,B,A,B,B,B,A,A,B,X,A,B,B,A,A,A,A,B,B,B,B,B,A,B,B,A,B,A,B,A,B,A,B,A,A,A,A,B,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,B,A,B,A,B,B,X,B,A,-,A,A,B,B,B,A,B,B,A,A,A,A,B,A,A,-,A,B,A,B,B,-,A,B,A,B,B,B
S9_19951159,16,32.6487080363015,B,A,B,B,B,A,B,A,B,B,B,A,B,A,A,A,A,A,A,A,B,B,B,A,A,-,A,A,B,B,A,A,A,B,B,A,A,B,B,A,B,X,A,B,B,B,A,B,A,B,-,X,B,A,A,B,-,B,A,A,X,A,B,A,B,B,B,B,B,A,B,B,-,A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,A,B,A,-,A,A,B,A,B,A,B,B,A,A,A,A,B,A,A,-,A,A,A,B,B,B,B,B,A,B,B,B
S9_19696641,16,33.5393369016863,B,A,B,B,B,A,B,A,B,B,X,A,B,A,A,A,A,-,A,A,B,B,B,A,A,B,A,A,B,-,A,A,A,B,A,A,A,B,B,A,B,B,A,B,B,X,A,X,A,-,A,B,B,A,A,B,B,X,A,A,-,A,B,A,B,B,B,B,B,A,B,B,B,A,A,B,B,-,B,A,B,X,B,B,A,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,-,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,A,B,B,A,A,A,A,B,A,A,A,A,A,A,B,B,B,B,B,A,B,B,B
S9_19598788,16,35.3898923989852,-,A,B,B,B,A,B,A,B,B,B,A,B,X,A,A,A,A,A,A,B,B,B,A,A,B,A,A,B,B,A,A,A,B,A,A,X,B,B,A,B,B,A,B,B,B,A,B,A,B,A,B,B,-,A,X,B,B,A,A,A,A,B,A,B,B,B,B,B,A,B,B,B,A,A,B,B,A,B,A,B,B,B,B,A,B,X,A,X,B,A,A,A,A,B,B,-,B,B,A,A,B,-,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,X,A,B,B,A,A,A,A,B,A,B,X,A,-,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,A,B,B,A,A,A,A,B,A,A,A,A,A,A,B,B,B,B,B,A,B,B,B
S9_19417833,16,37.0808503137275,-,A,B,B,B,A,B,A,B,B,B,A,B,A,A,A,A,A,A,A,B,B,B,A,A,B,A,-,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,B,X,B,A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,X,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,A,A,X,A,B,B,A,B,A,A,A,A,B,A,B,A,X,B,A,A,A,A,B,A,A,A,A,A,A,B,B,B,-,B,A,B,X,B
S9_19439323,16,37.4276766854337,B,A,B,B,B,A,B,A,B,B,B,A,B,A,A,A,A,A,A,A,B,B,B,A,A,X,A,A,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,B,B,X,B,B,A,B,A,X,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,B,X,B,A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,-,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,-,A,A,B,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,A,B,B,A,A,A,A,B,A,A,A,A,A,A,B,B,B,B,B,A,B,B,B
S9_19251147,16,37.7363225809911,-,A,B,B,B,A,B,A,B,B,B,A,B,B,A,A,A,A,A,A,B,B,B,A,A,-,A,A,B,B,A,-,A,B,A,A,A,B,B,A,-,B,A,B,B,B,B,B,A,B,A,X,B,A,A,X,B,B,-,A,A,A,B,X,B,B,B,B,B,A,B,A,B,A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,A,B,A,-,-,A,B,A,B,A,-,B,A,A,A,A,B,A,A,A,A,A,A,B,B,B,B,B,A,B,B,B
S9_19129805,16,38.5671892699698,B,A,B,B,B,A,B,A,B,B,B,A,B,B,A,A,A,A,A,-,B,B,B,A,A,B,A,-,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,B,A,B,A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,B,B,A,A,A,A,B,-,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,-,B,B,A,A,A,B,B,A,A,A,A,-,A,B,B,B,B,B,A,B,B,B
S9_19179392,16,38.5671892699698,B,A,B,B,B,A,B,A,B,B,B,A,B,B,A,A,A,A,A,A,B,B,B,A,A,B,A,A,B,B,A,A,A,B,X,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,A,A,B,B,B,A,-,A,A,X,A,B,B,B,B,B,A,B,A,B,A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,-,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,X,B,A,A,A,A,B,A,B,-,X,B,A,A,A,B,X,A,A,A,A,A,A,B,B,B,B,B,A,B,B,B
S9_19179393,16,38.5671892699698,B,A,B,B,B,A,B,A,B,B,B,A,B,B,A,A,A,A,A,A,B,B,B,A,A,B,A,A,B,B,A,A,A,B,X,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,A,A,B,B,B,A,-,A,A,X,A,B,B,B,B,B,A,B,A,B,A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,-,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,X,B,A,A,A,A,B,A,B,-,X,B,A,A,A,B,X,A,A,A,A,A,A,B,B,B,B,B,A,B,B,B
S9_19167545,16,39.0996280867214,B,A,B,B,B,A,B,A,B,B,B,A,B,B,A,A,A,A,A,A,B,B,B,A,A,B,A,A,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,A,A,B,B,A,A,A,A,A,B,A,B,B,B,B,B,A,B,A,B,A,A,B,B,A,B,A,B,-,X,B,A,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,-,B,B,A,A,A,B,B,A,A,-,A,A,A,B,B,B,-,B,A,B,B,B
S9_19167561,16,39.0996280867214,B,A,B,B,B,A,B,A,B,B,B,A,B,B,A,A,A,A,A,A,B,B,B,A,A,B,A,A,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,A,A,B,B,A,A,A,A,A,B,A,B,B,B,B,B,A,B,A,B,A,A,B,B,A,B,A,B,-,X,B,A,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,-,B,B,A,A,A,B,B,A,A,-,A,A,A,B,B,B,-,B,A,B,B,B
S9_18934783,16,40.9992757611695,-,A,B,B,B,A,B,A,B,B,B,A,B,B,A,X,A,A,A,A,B,B,B,A,A,B,B,A,B,B,A,A,A,B,A,A,A,B,B,A,-,B,A,A,B,B,B,B,A,B,A,B,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,B,X,B,A,A,B,B,A,B,A,A,A,A,B,A,B,X,A,B,B,A,A,A,A,A,B,-,B,B,A,A,B,A,B,A,B,A,B,A,B,-,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,-,B,B,A,A,A,B,B,A,A,A,A,A,A,B,B,B,B,B,-,B,B,B
S9_18884839,16,41.8056674669768,B,A,B,B,B,A,B,A,B,B,A,A,B,B,A,A,A,-,A,-,B,B,B,A,A,-,B,-,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,A,B,B,B,B,A,B,A,B,B,A,A,B,B,X,A,A,A,A,B,A,B,B,B,B,B,A,B,X,B,A,A,B,B,A,B,A,A,A,A,B,A,B,B,A,B,B,A,A,A,A,A,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,-,-,A,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,X,A,B,B,-,B,A,A,A,A,B,A,B,-,B,B,A,A,A,B,B,A,A,A,A,A,A,B,X,B,A,B,X,B,B,B
S9_18814444,16,43.330571917926,B,A,B,B,B,A,B,A,B,B,A,A,B,B,A,A,A,A,A,A,X,B,B,A,A,B,B,A,B,B,A,A,-,B,X,A,A,B,B,A,B,B,A,X,B,B,B,B,A,B,A,B,B,A,A,B,B,B,A,A,A,A,B,X,B,B,B,B,B,A,B,X,B,A,A,B,B,A,B,A,A,A,A,B,A,B,B,A,B,B,A,A,A,A,A,B,B,B,B,A,A,B,A,B,A,B,-,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,X,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,A,B,B,-,B,A,A,A,A,B,A,B,A,B,B,A,B,A,B,B,A,A,A,A,A,A,B,B,-,A,B,A,B,B,B
S9_18643055,16,45.9817920315033,B,A,B,B,B,A,B,A,B,B,A,X,B,B,A,X,A,A,A,-,B,B,B,A,A,B,B,A,B,B,A,A,A,B,X,A,A,B,B,A,B,A,A,A,B,B,B,B,A,B,A,B,B,A,A,B,B,X,A,A,A,A,B,A,B,B,B,B,B,A,B,X,B,A,A,B,B,A,B,A,X,A,A,B,A,B,B,A,B,B,A,A,A,A,A,B,B,B,B,A,X,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,X,A,B,A,B,A,A,B,B,A,A,A,A,A,A,B,A,X,B,A,A,B,A,B,B,A,B,A,-,A,A,B,A,B,B,B,B,A,B,A,B,A,A,A,A,A,A,A,B,B,B,A,B,A,B,B,B
S9_18514214,16,47.654105817892,B,A,B,B,B,A,B,A,B,B,X,A,B,B,A,A,A,A,A,A,B,B,B,A,A,B,B,A,B,-,A,A,A,B,X,A,A,B,B,A,B,A,A,A,B,B,B,B,A,B,A,B,B,A,A,B,B,B,-,A,A,A,B,A,A,B,B,B,B,A,B,X,B,A,A,B,B,A,B,A,X,A,A,B,A,B,B,A,B,B,A,A,-,A,A,B,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,B,A,A,A,A,A,A,B,A,X,B,A,A,B,A,B,A,A,B,A,A,A,A,B,A,B,B,B,-,A,B,A,B,A,A,A,B,A,-,A,B,B,B,A,B,A,B,B,B
S9_17981829,16,51.7223549009116,B,A,B,B,B,A,B,A,B,B,A,A,B,B,A,A,A,A,X,A,B,B,B,A,A,B,A,A,B,B,A,X,A,B,X,A,A,B,B,A,B,A,A,A,B,B,B,B,A,B,A,B,B,A,A,B,B,B,B,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,A,B,-,A,B,A,A,-,A,X,A,B,B,A,B,B,A,A,A,A,A,B,B,B,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,-,A,B,B,B,B,A,B,B,X,A,A,A,A,A,A,-,B,A,B,A,A,B,A,B,A,A,B,A,A,A,A,B,A,A,B,B,B,A,B,A,B,A,A,A,B,A,A,A,B,A,B,A,A,A,X,B,B
S9_17934737,16,53.6552065291181,B,A,B,B,B,A,B,A,B,B,A,X,B,B,A,A,A,A,A,A,B,B,B,A,A,B,A,A,B,B,A,A,A,B,X,A,A,B,B,A,-,A,A,X,B,B,B,B,A,B,A,B,B,A,A,B,B,B,B,A,A,A,X,A,A,B,B,B,B,A,B,X,B,A,A,B,B,A,B,A,A,B,A,B,A,B,B,B,B,B,A,A,A,A,A,B,B,B,B,A,A,B,A,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,B,B,B,A,B,B,B,A,A,A,A,A,A,B,B,A,B,A,A,B,A,B,X,A,B,A,A,A,A,B,A,A,B,B,B,A,B,A,B,A,A,A,B,A,A,A,B,A,B,A,A,A,B,B,B
S9_17534675,16,55.2295412685828,B,A,B,B,B,A,B,A,B,A,A,X,B,B,A,A,-,A,A,A,B,B,A,A,A,B,A,A,B,B,A,A,A,B,X,A,A,B,B,A,B,A,A,A,B,B,B,B,A,A,-,B,B,A,A,B,B,B,B,A,A,A,B,A,A,B,B,B,A,-,B,X,B,A,A,B,B,A,B,A,X,B,A,B,-,B,B,B,B,B,A,A,A,A,A,B,B,B,B,A,A,B,-,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,B,B,B,A,B,B,B,A,A,A,A,A,A,B,B,A,B,A,A,B,A,B,A,A,B,A,A,A,A,B,A,A,B,B,B,A,B,A,B,A,A,A,B,A,A,A,B,A,B,A,A,A,X,B,B
S9_17510004,16,55.8291463573513,B,A,B,B,B,A,B,A,B,A,A,A,B,B,A,-,A,A,A,A,B,B,A,A,-,X,A,A,B,B,A,A,A,B,X,A,A,B,B,A,B,A,A,A,B,B,B,B,A,A,B,B,B,A,A,B,B,X,B,A,A,A,B,A,A,B,B,B,A,A,B,X,B,A,A,B,B,A,B,A,A,B,A,B,A,B,B,B,B,B,A,A,A,A,A,A,B,B,B,A,A,B,A,B,B,B,A,B,A,A,A,A,A,-,A,A,A,B,B,B,B,A,B,B,B,A,A,A,A,A,A,B,B,A,B,-,A,B,A,B,A,A,-,A,A,A,A,B,A,A,B,-,B,A,B,A,B,A,A,A,B,A,A,A,B,A,B,A,A,A,B,B,B
S9_17389984,16,59.1309441736075,B,A,-,B,B,A,B,A,B,A,A,X,-,B,A,A,A,-,A,A,B,B,A,A,A,B,A,A,B,B,A,A,A,B,X,A,A,B,B,A,B,A,A,X,B,B,B,B,A,A,B,B,A,A,A,B,B,B,B,A,A,A,B,A,A,B,B,B,A,A,B,A,B,A,A,B,B,A,B,A,A,B,A,B,A,B,B,B,B,B,A,A,A,A,A,A,B,B,B,A,A,B,-,B,B,B,B,B,A,A,A,-,A,A,A,A,X,B,A,B,B,A,B,B,B,X,A,A,B,A,A,B,X,A,X,A,A,B,X,B,X,X,B,A,A,A,A,B,A,A,-,B,B,A,B,A,B,A,A,A,B,A,A,A,B,A,B,A,A,A,B,B,B
S9_16847045,16,64.4413605076158,-,A,B,B,B,A,B,A,B,A,A,A,B,B,A,-,A,A,A,A,B,B,A,B,A,B,A,-,B,B,A,A,A,B,A,-,A,B,B,A,B,A,A,A,B,X,B,B,A,A,B,B,A,A,A,A,B,B,B,A,A,A,X,A,A,B,B,B,A,A,B,X,B,A,A,B,B,A,B,A,A,B,A,B,A,B,B,X,B,B,A,A,A,A,A,A,B,B,B,A,A,B,-,B,A,B,B,B,A,A,A,A,A,-,A,B,X,B,A,B,B,X,B,B,A,A,A,A,B,B,A,B,B,A,B,A,A,B,A,B,A,A,B,A,A,A,A,B,A,A,B,-,B,A,B,A,B,A,A,B,B,B,A,A,B,A,B,-,A,A,B,B,B
S9_16510978,16,66.8376472753411,B,A,B,B,B,A,B,A,B,A,X,A,B,B,A,A,A,A,-,A,B,B,A,B,A,X,A,A,B,B,A,A,A,B,A,A,A,B,B,A,-,A,A,A,B,B,B,B,A,A,B,B,A,A,A,A,B,X,B,A,A,A,A,A,A,B,B,B,A,A,B,X,B,A,A,B,B,A,B,A,X,B,A,B,A,B,B,B,B,B,A,A,A,A,A,B,B,B,B,A,A,B,A,B,X,B,B,B,A,A,A,A,A,A,A,B,A,B,A,B,B,A,B,B,A,A,A,A,B,B,A,B,B,A,B,A,A,-,A,B,A,A,B,A,A,A,A,B,A,A,-,B,B,A,B,A,B,A,B,A,B,B,A,A,B,A,B,A,A,A,B,B,B
S9_16575823,16,67.8782599241388,-,A,B,B,B,A,B,A,B,A,B,A,B,B,A,A,A,A,A,A,B,B,A,B,-,B,A,A,B,B,A,A,A,B,X,A,A,B,B,A,A,A,A,A,B,B,B,B,A,A,B,B,A,A,A,A,B,X,B,-,X,A,A,A,-,B,B,B,A,A,B,A,B,A,A,B,B,A,B,A,A,B,A,B,A,B,X,B,B,B,A,A,A,A,A,B,B,B,B,A,A,B,A,B,X,B,B,B,A,A,A,A,A,A,A,B,A,B,A,B,B,X,B,B,A,A,A,A,B,B,A,B,B,A,B,A,A,B,A,B,A,A,B,-,A,A,-,B,A,A,-,B,B,A,B,A,B,A,B,A,B,B,A,A,B,A,B,A,A,A,B,B,B
